,taps,spoint,dips,sdips,beeps,sbeeps,spointless,time_concert
2021-10-26 19:16:26.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300300.0
2021-10-26 19:16:26.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300320.0
2021-10-26 19:16:26.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300340.0
2021-10-26 19:16:26.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300360.0
2021-10-26 19:16:26.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300380.0
2021-10-26 19:16:26.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300400.0
2021-10-26 19:16:26.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300420.0
2021-10-26 19:16:26.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300440.0
2021-10-26 19:16:26.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300460.0
2021-10-26 19:16:26.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300480.0
2021-10-26 19:16:26.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300500.0
2021-10-26 19:16:26.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300520.0
2021-10-26 19:16:26.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300540.0
2021-10-26 19:16:26.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300560.0
2021-10-26 19:16:26.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300580.0
2021-10-26 19:16:26.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300600.0
2021-10-26 19:16:26.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300620.0
2021-10-26 19:16:26.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300640.0
2021-10-26 19:16:26.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300660.0
2021-10-26 19:16:26.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300680.0
2021-10-26 19:16:26.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300700.0
2021-10-26 19:16:26.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300720.0
2021-10-26 19:16:26.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300740.0
2021-10-26 19:16:26.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300760.0
2021-10-26 19:16:26.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300780.0
2021-10-26 19:16:26.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300800.0
2021-10-26 19:16:26.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300820.0
2021-10-26 19:16:26.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300840.0
2021-10-26 19:16:26.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300860.0
2021-10-26 19:16:26.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300880.0
2021-10-26 19:16:26.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300900.0
2021-10-26 19:16:26.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300920.0
2021-10-26 19:16:26.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300940.0
2021-10-26 19:16:26.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300960.0
2021-10-26 19:16:26.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5300980.0
2021-10-26 19:16:27+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301000.0
2021-10-26 19:16:27.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301020.0
2021-10-26 19:16:27.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301040.0
2021-10-26 19:16:27.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301060.0
2021-10-26 19:16:27.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301080.0
2021-10-26 19:16:27.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301100.0
2021-10-26 19:16:27.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301120.0
2021-10-26 19:16:27.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301140.0
2021-10-26 19:16:27.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301160.0
2021-10-26 19:16:27.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301180.0
2021-10-26 19:16:27.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301200.0
2021-10-26 19:16:27.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301220.0
2021-10-26 19:16:27.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301240.0
2021-10-26 19:16:27.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301260.0
2021-10-26 19:16:27.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301280.0
2021-10-26 19:16:27.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301300.0
2021-10-26 19:16:27.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301320.0
2021-10-26 19:16:27.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301340.0
2021-10-26 19:16:27.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301360.0
2021-10-26 19:16:27.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301380.0
2021-10-26 19:16:27.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301400.0
2021-10-26 19:16:27.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301420.0
2021-10-26 19:16:27.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301440.0
2021-10-26 19:16:27.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301460.0
2021-10-26 19:16:27.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301480.0
2021-10-26 19:16:27.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301500.0
2021-10-26 19:16:27.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301520.0
2021-10-26 19:16:27.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301540.0
2021-10-26 19:16:27.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301560.0
2021-10-26 19:16:27.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301580.0
2021-10-26 19:16:27.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301600.0
2021-10-26 19:16:27.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301620.0
2021-10-26 19:16:27.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301640.0
2021-10-26 19:16:27.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301660.0
2021-10-26 19:16:27.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301680.0
2021-10-26 19:16:27.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301700.0
2021-10-26 19:16:27.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301720.0
2021-10-26 19:16:27.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301740.0
2021-10-26 19:16:27.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301760.0
2021-10-26 19:16:27.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301780.0
2021-10-26 19:16:27.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301800.0
2021-10-26 19:16:27.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301820.0
2021-10-26 19:16:27.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301840.0
2021-10-26 19:16:27.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301860.0
2021-10-26 19:16:27.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301880.0
2021-10-26 19:16:27.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301900.0
2021-10-26 19:16:27.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301920.0
2021-10-26 19:16:27.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301940.0
2021-10-26 19:16:27.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301960.0
2021-10-26 19:16:27.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5301980.0
2021-10-26 19:16:28+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302000.0
2021-10-26 19:16:28.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302020.0
2021-10-26 19:16:28.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302040.0
2021-10-26 19:16:28.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302060.0
2021-10-26 19:16:28.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302080.0
2021-10-26 19:16:28.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302100.0
2021-10-26 19:16:28.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302120.0
2021-10-26 19:16:28.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302140.0
2021-10-26 19:16:28.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302160.0
2021-10-26 19:16:28.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302180.0
2021-10-26 19:16:28.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302200.0
2021-10-26 19:16:28.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302220.0
2021-10-26 19:16:28.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302240.0
2021-10-26 19:16:28.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302260.0
2021-10-26 19:16:28.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302280.0
2021-10-26 19:16:28.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302300.0
2021-10-26 19:16:28.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302320.0
2021-10-26 19:16:28.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302340.0
2021-10-26 19:16:28.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302360.0
2021-10-26 19:16:28.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302380.0
2021-10-26 19:16:28.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302400.0
2021-10-26 19:16:28.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302420.0
2021-10-26 19:16:28.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302440.0
2021-10-26 19:16:28.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302460.0
2021-10-26 19:16:28.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302480.0
2021-10-26 19:16:28.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302500.0
2021-10-26 19:16:28.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302520.0
2021-10-26 19:16:28.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302540.0
2021-10-26 19:16:28.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302560.0
2021-10-26 19:16:28.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302580.0
2021-10-26 19:16:28.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302600.0
2021-10-26 19:16:28.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302620.0
2021-10-26 19:16:28.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302640.0
2021-10-26 19:16:28.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302660.0
2021-10-26 19:16:28.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302680.0
2021-10-26 19:16:28.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302700.0
2021-10-26 19:16:28.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302720.0
2021-10-26 19:16:28.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302740.0
2021-10-26 19:16:28.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302760.0
2021-10-26 19:16:28.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302780.0
2021-10-26 19:16:28.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302800.0
2021-10-26 19:16:28.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302820.0
2021-10-26 19:16:28.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302840.0
2021-10-26 19:16:28.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302860.0
2021-10-26 19:16:28.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302880.0
2021-10-26 19:16:28.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302900.0
2021-10-26 19:16:28.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302920.0
2021-10-26 19:16:28.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302940.0
2021-10-26 19:16:28.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302960.0
2021-10-26 19:16:28.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5302980.0
2021-10-26 19:16:29+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303000.0
2021-10-26 19:16:29.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303020.0
2021-10-26 19:16:29.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303040.0
2021-10-26 19:16:29.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303060.0
2021-10-26 19:16:29.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303080.0
2021-10-26 19:16:29.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303100.0
2021-10-26 19:16:29.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303120.0
2021-10-26 19:16:29.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303140.0
2021-10-26 19:16:29.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303160.0
2021-10-26 19:16:29.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303180.0
2021-10-26 19:16:29.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303200.0
2021-10-26 19:16:29.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303220.0
2021-10-26 19:16:29.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303240.0
2021-10-26 19:16:29.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303260.0
2021-10-26 19:16:29.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303280.0
2021-10-26 19:16:29.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303300.0
2021-10-26 19:16:29.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303320.0
2021-10-26 19:16:29.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303340.0
2021-10-26 19:16:29.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303360.0
2021-10-26 19:16:29.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303380.0
2021-10-26 19:16:29.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303400.0
2021-10-26 19:16:29.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303420.0
2021-10-26 19:16:29.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303440.0
2021-10-26 19:16:29.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303460.0
2021-10-26 19:16:29.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303480.0
2021-10-26 19:16:29.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303500.0
2021-10-26 19:16:29.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303520.0
2021-10-26 19:16:29.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303540.0
2021-10-26 19:16:29.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303560.0
2021-10-26 19:16:29.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303580.0
2021-10-26 19:16:29.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303600.0
2021-10-26 19:16:29.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303620.0
2021-10-26 19:16:29.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303640.0
2021-10-26 19:16:29.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303660.0
2021-10-26 19:16:29.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303680.0
2021-10-26 19:16:29.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303700.0
2021-10-26 19:16:29.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303720.0
2021-10-26 19:16:29.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303740.0
2021-10-26 19:16:29.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303760.0
2021-10-26 19:16:29.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303780.0
2021-10-26 19:16:29.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303800.0
2021-10-26 19:16:29.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303820.0
2021-10-26 19:16:29.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303840.0
2021-10-26 19:16:29.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303860.0
2021-10-26 19:16:29.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303880.0
2021-10-26 19:16:29.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303900.0
2021-10-26 19:16:29.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303920.0
2021-10-26 19:16:29.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303940.0
2021-10-26 19:16:29.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303960.0
2021-10-26 19:16:29.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5303980.0
2021-10-26 19:16:30+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304000.0
2021-10-26 19:16:30.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304020.0
2021-10-26 19:16:30.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304040.0
2021-10-26 19:16:30.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304060.0
2021-10-26 19:16:30.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304080.0
2021-10-26 19:16:30.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304100.0
2021-10-26 19:16:30.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304120.0
2021-10-26 19:16:30.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304140.0
2021-10-26 19:16:30.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304160.0
2021-10-26 19:16:30.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304180.0
2021-10-26 19:16:30.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304200.0
2021-10-26 19:16:30.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304220.0
2021-10-26 19:16:30.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304240.0
2021-10-26 19:16:30.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304260.0
2021-10-26 19:16:30.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304280.0
2021-10-26 19:16:30.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304300.0
2021-10-26 19:16:30.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304320.0
2021-10-26 19:16:30.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304340.0
2021-10-26 19:16:30.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304360.0
2021-10-26 19:16:30.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304380.0
2021-10-26 19:16:30.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304400.0
2021-10-26 19:16:30.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304420.0
2021-10-26 19:16:30.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304440.0
2021-10-26 19:16:30.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304460.0
2021-10-26 19:16:30.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304480.0
2021-10-26 19:16:30.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304500.0
2021-10-26 19:16:30.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304520.0
2021-10-26 19:16:30.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304540.0
2021-10-26 19:16:30.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304560.0
2021-10-26 19:16:30.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304580.0
2021-10-26 19:16:30.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304600.0
2021-10-26 19:16:30.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304620.0
2021-10-26 19:16:30.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304640.0
2021-10-26 19:16:30.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304660.0
2021-10-26 19:16:30.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304680.0
2021-10-26 19:16:30.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304700.0
2021-10-26 19:16:30.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304720.0
2021-10-26 19:16:30.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304740.0
2021-10-26 19:16:30.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304760.0
2021-10-26 19:16:30.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304780.0
2021-10-26 19:16:30.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304800.0
2021-10-26 19:16:30.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304820.0
2021-10-26 19:16:30.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304840.0
2021-10-26 19:16:30.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304860.0
2021-10-26 19:16:30.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304880.0
2021-10-26 19:16:30.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304900.0
2021-10-26 19:16:30.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304920.0
2021-10-26 19:16:30.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304940.0
2021-10-26 19:16:30.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304960.0
2021-10-26 19:16:30.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5304980.0
2021-10-26 19:16:31+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305000.0
2021-10-26 19:16:31.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305020.0
2021-10-26 19:16:31.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305040.0
2021-10-26 19:16:31.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305060.0
2021-10-26 19:16:31.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305080.0
2021-10-26 19:16:31.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305100.0
2021-10-26 19:16:31.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305120.0
2021-10-26 19:16:31.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305140.0
2021-10-26 19:16:31.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305160.0
2021-10-26 19:16:31.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305180.0
2021-10-26 19:16:31.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305200.0
2021-10-26 19:16:31.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305220.0
2021-10-26 19:16:31.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305240.0
2021-10-26 19:16:31.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305260.0
2021-10-26 19:16:31.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305280.0
2021-10-26 19:16:31.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305300.0
2021-10-26 19:16:31.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305320.0
2021-10-26 19:16:31.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305340.0
2021-10-26 19:16:31.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305360.0
2021-10-26 19:16:31.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305380.0
2021-10-26 19:16:31.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305400.0
2021-10-26 19:16:31.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305420.0
2021-10-26 19:16:31.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305440.0
2021-10-26 19:16:31.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305460.0
2021-10-26 19:16:31.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305480.0
2021-10-26 19:16:31.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305500.0
2021-10-26 19:16:31.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305520.0
2021-10-26 19:16:31.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305540.0
2021-10-26 19:16:31.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305560.0
2021-10-26 19:16:31.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305580.0
2021-10-26 19:16:31.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305600.0
2021-10-26 19:16:31.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305620.0
2021-10-26 19:16:31.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5305640.0
