,taps,spoint,dips,sdips,beeps,sbeeps,spointless,time_concert,time
2021-10-26 17:50:01.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,115940.0,2021-10-26 17:50:01.940000+00:00
2021-10-26 17:50:01.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,115960.0,2021-10-26 17:50:01.960000+00:00
2021-10-26 17:50:01.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,115980.0,2021-10-26 17:50:01.980000+00:00
2021-10-26 17:50:02+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116000.0,2021-10-26 17:50:02+00:00
2021-10-26 17:50:02.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116020.0,2021-10-26 17:50:02.020000+00:00
2021-10-26 17:50:02.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116040.0,2021-10-26 17:50:02.040000+00:00
2021-10-26 17:50:02.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116060.0,2021-10-26 17:50:02.060000+00:00
2021-10-26 17:50:02.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116080.0,2021-10-26 17:50:02.080000+00:00
2021-10-26 17:50:02.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116100.0,2021-10-26 17:50:02.100000+00:00
2021-10-26 17:50:02.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116120.0,2021-10-26 17:50:02.120000+00:00
2021-10-26 17:50:02.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116140.00000000003,2021-10-26 17:50:02.140000+00:00
2021-10-26 17:50:02.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116160.0,2021-10-26 17:50:02.160000+00:00
2021-10-26 17:50:02.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116180.0,2021-10-26 17:50:02.180000+00:00
2021-10-26 17:50:02.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116200.00000000003,2021-10-26 17:50:02.200000+00:00
2021-10-26 17:50:02.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116220.0,2021-10-26 17:50:02.220000+00:00
2021-10-26 17:50:02.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116240.0,2021-10-26 17:50:02.240000+00:00
2021-10-26 17:50:02.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116260.0,2021-10-26 17:50:02.260000+00:00
2021-10-26 17:50:02.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116280.0,2021-10-26 17:50:02.280000+00:00
2021-10-26 17:50:02.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116300.0,2021-10-26 17:50:02.300000+00:00
2021-10-26 17:50:02.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116320.0,2021-10-26 17:50:02.320000+00:00
2021-10-26 17:50:02.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116340.0,2021-10-26 17:50:02.340000+00:00
2021-10-26 17:50:02.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116360.0,2021-10-26 17:50:02.360000+00:00
2021-10-26 17:50:02.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116380.0,2021-10-26 17:50:02.380000+00:00
2021-10-26 17:50:02.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116400.0,2021-10-26 17:50:02.400000+00:00
2021-10-26 17:50:02.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116420.00000000003,2021-10-26 17:50:02.420000+00:00
2021-10-26 17:50:02.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116440.0,2021-10-26 17:50:02.440000+00:00
2021-10-26 17:50:02.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116460.0,2021-10-26 17:50:02.460000+00:00
2021-10-26 17:50:02.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116480.0,2021-10-26 17:50:02.480000+00:00
2021-10-26 17:50:02.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116500.0,2021-10-26 17:50:02.500000+00:00
2021-10-26 17:50:02.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116520.0,2021-10-26 17:50:02.520000+00:00
2021-10-26 17:50:02.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116540.0,2021-10-26 17:50:02.540000+00:00
2021-10-26 17:50:02.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116560.0,2021-10-26 17:50:02.560000+00:00
2021-10-26 17:50:02.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116580.0,2021-10-26 17:50:02.580000+00:00
2021-10-26 17:50:02.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116600.0,2021-10-26 17:50:02.600000+00:00
2021-10-26 17:50:02.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116620.0,2021-10-26 17:50:02.620000+00:00
2021-10-26 17:50:02.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116640.00000000003,2021-10-26 17:50:02.640000+00:00
2021-10-26 17:50:02.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116660.0,2021-10-26 17:50:02.660000+00:00
2021-10-26 17:50:02.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116680.0,2021-10-26 17:50:02.680000+00:00
2021-10-26 17:50:02.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116700.00000000003,2021-10-26 17:50:02.700000+00:00
2021-10-26 17:50:02.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116720.0,2021-10-26 17:50:02.720000+00:00
2021-10-26 17:50:02.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116740.0,2021-10-26 17:50:02.740000+00:00
2021-10-26 17:50:02.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116760.0,2021-10-26 17:50:02.760000+00:00
2021-10-26 17:50:02.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116780.0,2021-10-26 17:50:02.780000+00:00
2021-10-26 17:50:02.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116800.0,2021-10-26 17:50:02.800000+00:00
2021-10-26 17:50:02.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116820.0,2021-10-26 17:50:02.820000+00:00
2021-10-26 17:50:02.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116840.0,2021-10-26 17:50:02.840000+00:00
2021-10-26 17:50:02.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116860.0,2021-10-26 17:50:02.860000+00:00
2021-10-26 17:50:02.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116880.0,2021-10-26 17:50:02.880000+00:00
2021-10-26 17:50:02.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116900.0,2021-10-26 17:50:02.900000+00:00
2021-10-26 17:50:02.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116920.00000000003,2021-10-26 17:50:02.920000+00:00
2021-10-26 17:50:02.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116940.0,2021-10-26 17:50:02.940000+00:00
2021-10-26 17:50:02.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116960.0,2021-10-26 17:50:02.960000+00:00
2021-10-26 17:50:02.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,116980.0,2021-10-26 17:50:02.980000+00:00
2021-10-26 17:50:03+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117000.0,2021-10-26 17:50:03+00:00
2021-10-26 17:50:03.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117020.0,2021-10-26 17:50:03.020000+00:00
2021-10-26 17:50:03.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117040.0,2021-10-26 17:50:03.040000+00:00
2021-10-26 17:50:03.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117060.0,2021-10-26 17:50:03.060000+00:00
2021-10-26 17:50:03.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117080.0,2021-10-26 17:50:03.080000+00:00
2021-10-26 17:50:03.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117100.0,2021-10-26 17:50:03.100000+00:00
2021-10-26 17:50:03.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117120.0,2021-10-26 17:50:03.120000+00:00
2021-10-26 17:50:03.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117140.00000000003,2021-10-26 17:50:03.140000+00:00
2021-10-26 17:50:03.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117160.0,2021-10-26 17:50:03.160000+00:00
2021-10-26 17:50:03.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117180.0,2021-10-26 17:50:03.180000+00:00
2021-10-26 17:50:03.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117200.00000000003,2021-10-26 17:50:03.200000+00:00
2021-10-26 17:50:03.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117220.0,2021-10-26 17:50:03.220000+00:00
2021-10-26 17:50:03.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117240.0,2021-10-26 17:50:03.240000+00:00
2021-10-26 17:50:03.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117260.0,2021-10-26 17:50:03.260000+00:00
2021-10-26 17:50:03.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117280.0,2021-10-26 17:50:03.280000+00:00
2021-10-26 17:50:03.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117300.0,2021-10-26 17:50:03.300000+00:00
2021-10-26 17:50:03.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117320.0,2021-10-26 17:50:03.320000+00:00
2021-10-26 17:50:03.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117340.0,2021-10-26 17:50:03.340000+00:00
2021-10-26 17:50:03.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117360.0,2021-10-26 17:50:03.360000+00:00
2021-10-26 17:50:03.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117380.0,2021-10-26 17:50:03.380000+00:00
2021-10-26 17:50:03.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117400.0,2021-10-26 17:50:03.400000+00:00
2021-10-26 17:50:03.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117420.00000000003,2021-10-26 17:50:03.420000+00:00
2021-10-26 17:50:03.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117440.0,2021-10-26 17:50:03.440000+00:00
2021-10-26 17:50:03.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117460.0,2021-10-26 17:50:03.460000+00:00
2021-10-26 17:50:03.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117480.0,2021-10-26 17:50:03.480000+00:00
2021-10-26 17:50:03.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117500.0,2021-10-26 17:50:03.500000+00:00
2021-10-26 17:50:03.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117520.0,2021-10-26 17:50:03.520000+00:00
2021-10-26 17:50:03.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117540.0,2021-10-26 17:50:03.540000+00:00
2021-10-26 17:50:03.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117560.0,2021-10-26 17:50:03.560000+00:00
2021-10-26 17:50:03.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117580.0,2021-10-26 17:50:03.580000+00:00
2021-10-26 17:50:03.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117600.0,2021-10-26 17:50:03.600000+00:00
2021-10-26 17:50:03.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117620.0,2021-10-26 17:50:03.620000+00:00
2021-10-26 17:50:03.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117640.00000000003,2021-10-26 17:50:03.640000+00:00
2021-10-26 17:50:03.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117660.0,2021-10-26 17:50:03.660000+00:00
2021-10-26 17:50:03.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117680.0,2021-10-26 17:50:03.680000+00:00
2021-10-26 17:50:03.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117700.00000000003,2021-10-26 17:50:03.700000+00:00
2021-10-26 17:50:03.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117720.0,2021-10-26 17:50:03.720000+00:00
2021-10-26 17:50:03.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117740.0,2021-10-26 17:50:03.740000+00:00
2021-10-26 17:50:03.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117760.0,2021-10-26 17:50:03.760000+00:00
2021-10-26 17:50:03.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117780.0,2021-10-26 17:50:03.780000+00:00
2021-10-26 17:50:03.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117800.0,2021-10-26 17:50:03.800000+00:00
2021-10-26 17:50:03.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117820.0,2021-10-26 17:50:03.820000+00:00
2021-10-26 17:50:03.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117840.0,2021-10-26 17:50:03.840000+00:00
2021-10-26 17:50:03.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117860.0,2021-10-26 17:50:03.860000+00:00
2021-10-26 17:50:03.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117880.0,2021-10-26 17:50:03.880000+00:00
2021-10-26 17:50:03.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117900.0,2021-10-26 17:50:03.900000+00:00
2021-10-26 17:50:03.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117920.00000000003,2021-10-26 17:50:03.920000+00:00
2021-10-26 17:50:03.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117940.0,2021-10-26 17:50:03.940000+00:00
2021-10-26 17:50:03.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117960.0,2021-10-26 17:50:03.960000+00:00
2021-10-26 17:50:03.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,117980.0,2021-10-26 17:50:03.980000+00:00
2021-10-26 17:50:04+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118000.0,2021-10-26 17:50:04+00:00
2021-10-26 17:50:04.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118020.0,2021-10-26 17:50:04.020000+00:00
2021-10-26 17:50:04.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118040.0,2021-10-26 17:50:04.040000+00:00
2021-10-26 17:50:04.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118060.0,2021-10-26 17:50:04.060000+00:00
2021-10-26 17:50:04.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118080.0,2021-10-26 17:50:04.080000+00:00
2021-10-26 17:50:04.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118100.0,2021-10-26 17:50:04.100000+00:00
2021-10-26 17:50:04.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118120.0,2021-10-26 17:50:04.120000+00:00
2021-10-26 17:50:04.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118140.00000000003,2021-10-26 17:50:04.140000+00:00
2021-10-26 17:50:04.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118160.0,2021-10-26 17:50:04.160000+00:00
2021-10-26 17:50:04.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118180.0,2021-10-26 17:50:04.180000+00:00
2021-10-26 17:50:04.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118200.00000000003,2021-10-26 17:50:04.200000+00:00
2021-10-26 17:50:04.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118220.0,2021-10-26 17:50:04.220000+00:00
2021-10-26 17:50:04.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118240.0,2021-10-26 17:50:04.240000+00:00
2021-10-26 17:50:04.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118260.0,2021-10-26 17:50:04.260000+00:00
2021-10-26 17:50:04.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118280.0,2021-10-26 17:50:04.280000+00:00
2021-10-26 17:50:04.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118300.0,2021-10-26 17:50:04.300000+00:00
2021-10-26 17:50:04.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118320.0,2021-10-26 17:50:04.320000+00:00
2021-10-26 17:50:04.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118340.0,2021-10-26 17:50:04.340000+00:00
2021-10-26 17:50:04.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118360.0,2021-10-26 17:50:04.360000+00:00
2021-10-26 17:50:04.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118380.0,2021-10-26 17:50:04.380000+00:00
2021-10-26 17:50:04.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118400.0,2021-10-26 17:50:04.400000+00:00
2021-10-26 17:50:04.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118420.00000000003,2021-10-26 17:50:04.420000+00:00
2021-10-26 17:50:04.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118440.0,2021-10-26 17:50:04.440000+00:00
2021-10-26 17:50:04.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118460.0,2021-10-26 17:50:04.460000+00:00
2021-10-26 17:50:04.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118480.0,2021-10-26 17:50:04.480000+00:00
2021-10-26 17:50:04.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118500.0,2021-10-26 17:50:04.500000+00:00
2021-10-26 17:50:04.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118520.0,2021-10-26 17:50:04.520000+00:00
2021-10-26 17:50:04.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118540.0,2021-10-26 17:50:04.540000+00:00
2021-10-26 17:50:04.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118560.0,2021-10-26 17:50:04.560000+00:00
2021-10-26 17:50:04.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118580.0,2021-10-26 17:50:04.580000+00:00
2021-10-26 17:50:04.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118600.0,2021-10-26 17:50:04.600000+00:00
2021-10-26 17:50:04.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118620.0,2021-10-26 17:50:04.620000+00:00
2021-10-26 17:50:04.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118640.00000000003,2021-10-26 17:50:04.640000+00:00
2021-10-26 17:50:04.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118660.0,2021-10-26 17:50:04.660000+00:00
2021-10-26 17:50:04.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118680.0,2021-10-26 17:50:04.680000+00:00
2021-10-26 17:50:04.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118700.00000000003,2021-10-26 17:50:04.700000+00:00
2021-10-26 17:50:04.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118720.0,2021-10-26 17:50:04.720000+00:00
2021-10-26 17:50:04.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118740.0,2021-10-26 17:50:04.740000+00:00
2021-10-26 17:50:04.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118760.0,2021-10-26 17:50:04.760000+00:00
2021-10-26 17:50:04.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118780.0,2021-10-26 17:50:04.780000+00:00
2021-10-26 17:50:04.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118800.0,2021-10-26 17:50:04.800000+00:00
2021-10-26 17:50:04.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118820.0,2021-10-26 17:50:04.820000+00:00
2021-10-26 17:50:04.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118840.0,2021-10-26 17:50:04.840000+00:00
2021-10-26 17:50:04.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118860.0,2021-10-26 17:50:04.860000+00:00
2021-10-26 17:50:04.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118880.0,2021-10-26 17:50:04.880000+00:00
2021-10-26 17:50:04.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118900.0,2021-10-26 17:50:04.900000+00:00
2021-10-26 17:50:04.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118920.00000000003,2021-10-26 17:50:04.920000+00:00
2021-10-26 17:50:04.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118940.0,2021-10-26 17:50:04.940000+00:00
2021-10-26 17:50:04.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118960.0,2021-10-26 17:50:04.960000+00:00
2021-10-26 17:50:04.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,118980.0,2021-10-26 17:50:04.980000+00:00
2021-10-26 17:50:05+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119000.0,2021-10-26 17:50:05+00:00
2021-10-26 17:50:05.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119020.0,2021-10-26 17:50:05.020000+00:00
2021-10-26 17:50:05.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119040.0,2021-10-26 17:50:05.040000+00:00
2021-10-26 17:50:05.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119060.0,2021-10-26 17:50:05.060000+00:00
2021-10-26 17:50:05.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119080.0,2021-10-26 17:50:05.080000+00:00
2021-10-26 17:50:05.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119100.0,2021-10-26 17:50:05.100000+00:00
2021-10-26 17:50:05.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119120.0,2021-10-26 17:50:05.120000+00:00
2021-10-26 17:50:05.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119140.00000000003,2021-10-26 17:50:05.140000+00:00
2021-10-26 17:50:05.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119160.0,2021-10-26 17:50:05.160000+00:00
2021-10-26 17:50:05.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119180.0,2021-10-26 17:50:05.180000+00:00
2021-10-26 17:50:05.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119200.00000000003,2021-10-26 17:50:05.200000+00:00
2021-10-26 17:50:05.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119220.0,2021-10-26 17:50:05.220000+00:00
2021-10-26 17:50:05.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119240.0,2021-10-26 17:50:05.240000+00:00
2021-10-26 17:50:05.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119260.0,2021-10-26 17:50:05.260000+00:00
2021-10-26 17:50:05.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119280.0,2021-10-26 17:50:05.280000+00:00
2021-10-26 17:50:05.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119300.0,2021-10-26 17:50:05.300000+00:00
2021-10-26 17:50:05.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119320.0,2021-10-26 17:50:05.320000+00:00
2021-10-26 17:50:05.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119340.0,2021-10-26 17:50:05.340000+00:00
2021-10-26 17:50:05.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119360.0,2021-10-26 17:50:05.360000+00:00
2021-10-26 17:50:05.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119380.0,2021-10-26 17:50:05.380000+00:00
2021-10-26 17:50:05.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119400.0,2021-10-26 17:50:05.400000+00:00
2021-10-26 17:50:05.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119420.00000000003,2021-10-26 17:50:05.420000+00:00
2021-10-26 17:50:05.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119440.0,2021-10-26 17:50:05.440000+00:00
2021-10-26 17:50:05.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119460.0,2021-10-26 17:50:05.460000+00:00
2021-10-26 17:50:05.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119480.0,2021-10-26 17:50:05.480000+00:00
2021-10-26 17:50:05.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119500.0,2021-10-26 17:50:05.500000+00:00
2021-10-26 17:50:05.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119520.0,2021-10-26 17:50:05.520000+00:00
2021-10-26 17:50:05.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119540.0,2021-10-26 17:50:05.540000+00:00
2021-10-26 17:50:05.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119560.0,2021-10-26 17:50:05.560000+00:00
2021-10-26 17:50:05.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119580.0,2021-10-26 17:50:05.580000+00:00
2021-10-26 17:50:05.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119600.0,2021-10-26 17:50:05.600000+00:00
2021-10-26 17:50:05.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119620.0,2021-10-26 17:50:05.620000+00:00
2021-10-26 17:50:05.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119640.00000000003,2021-10-26 17:50:05.640000+00:00
2021-10-26 17:50:05.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119660.0,2021-10-26 17:50:05.660000+00:00
2021-10-26 17:50:05.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119680.0,2021-10-26 17:50:05.680000+00:00
2021-10-26 17:50:05.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119700.00000000003,2021-10-26 17:50:05.700000+00:00
2021-10-26 17:50:05.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119720.0,2021-10-26 17:50:05.720000+00:00
2021-10-26 17:50:05.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119740.0,2021-10-26 17:50:05.740000+00:00
2021-10-26 17:50:05.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119760.0,2021-10-26 17:50:05.760000+00:00
2021-10-26 17:50:05.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119780.0,2021-10-26 17:50:05.780000+00:00
2021-10-26 17:50:05.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119800.0,2021-10-26 17:50:05.800000+00:00
2021-10-26 17:50:05.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119820.0,2021-10-26 17:50:05.820000+00:00
2021-10-26 17:50:05.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,119840.0,2021-10-26 17:50:05.840000+00:00
